,date,AirPressure(hPa),AirTemperature(C),AirTemperatureHygroClip(C),RelativeHumidity(%),SpecificHumidity(g/kg),WindSpeed(m/s),WindDirection(d),SensibleHeatFlux(W/m2),LatentHeatFlux(W/m2),ShortwaveRadiationDown(W/m2),ShortwaveRadiationDown_Cor(W/m2),ShortwaveRadiationUp(W/m2),ShortwaveRadiationUp_Cor(W/m2),Albedo_theta<70d,LongwaveRadiationDown(W/m2),LongwaveRadiationUp(W/m2),CloudCover,SurfaceTemperature(C),HeightSensorBoom(m),HeightStakes(m),DepthPressureTransducer_Cor(m),IceTemperature1(C),IceTemperature2(C),IceTemperature3(C),IceTemperature4(C),IceTemperature5(C),IceTemperature6(C),IceTemperature7(C),IceTemperature8(C),TimeGPS(hhmmssUTC),LatitudeGPS(degN),LongitudeGPS(degW),ElevationGPS(m),HorDilOfPrecGPS
99074,2022-08-01 00:00:00,964.0,8.44,-999.0,54.5,3.9,0.78,3.7,-999.0,-999.0,6.0,-999,2.6,-999,-999,269.4,331.9,0.05,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99075,2022-08-01 01:00:00,964.0,7.55,-999.0,55.8,3.76,0.67,326.9,-999.0,-999.0,-0.6,-999,1.6,-999,-999,267.0,325.0,0.08,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99076,2022-08-01 02:00:00,964.0,6.9,-999.0,60.4,3.89,0.73,330.9,-999.0,-999.0,-2.4,-999,0.9,-999,-999,264.8,321.2,0.09,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99077,2022-08-01 03:00:00,964.0,6.38,-999.0,62.3,3.87,0.68,328.7,-999.0,-999.0,-2.3,-999,1.2,-999,-999,263.4,319.8,0.11,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99078,2022-08-01 04:00:00,964.0,5.93,-999.0,68.4,4.12,0.54,341.9,-999.0,-999.0,-1.8,-999,1.2,-999,-999,261.8,317.7,0.12,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99079,2022-08-01 05:00:00,964.0,5.68,-999.0,66.9,3.96,0.68,338.3,0.0,0.0,0.5,-999,2.1,-999,-999,261.7,317.5,0.13,0.0,2.467,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99080,2022-08-01 06:00:00,965.0,5.3,-999.0,72.1,4.15,0.39,329.3,-999.0,-999.0,12.8,-999,4.2,-999,-999,260.4,317.3,0.14,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99081,2022-08-01 07:00:00,965.0,6.44,-999.0,65.7,4.09,0.36,354.1,-999.0,-999.0,72.0,-999,39.9,-999,-999,262.1,328.2,0.09,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99082,2022-08-01 08:00:00,965.0,7.57,-999.0,58.0,3.91,0.38,144.5,-999.0,-999.0,158.1,-999,36.2,-999,-999,264.5,346.9,0.05,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99083,2022-08-01 09:00:00,965.0,8.38,-999.0,52.2,3.71,0.96,87.2,-999.0,-999.0,266.9,-999,55.4,-999,-999,267.0,364.1,0.03,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99084,2022-08-01 10:00:00,965.0,9.0,-999.0,48.6,3.61,1.6,116.6,-999.0,-999.0,379.0,-999,72.9,-999,-999,270.0,379.1,0.02,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99085,2022-08-01 11:00:00,965.0,9.6,-999.0,48.9,3.78,1.45,95.8,3.7,-0.2,482.7,-999,85.3,-999,-999,272.6,394.9,0.01,0.0,2.401,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99086,2022-08-01 12:00:00,965.0,10.3,-999.0,45.9,3.72,1.9,95.2,-999.0,-999.0,574.3,-999,96.7,-999,-999,275.2,407.2,0.0,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99087,2022-08-01 13:00:00,965.0,10.28,-999.0,44.2,3.58,2.44,94.2,-999.0,-999.0,644.3,-999,105.7,-999,-999,276.4,413.9,0.01,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99088,2022-08-01 14:00:00,966.0,10.36,-999.0,45.5,3.7,1.94,89.2,-999.0,-999.0,684.6,-999,109.2,-999,-999,278.2,421.1,0.03,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99089,2022-08-01 15:00:00,966.0,10.72,-999.0,47.5,3.96,1.75,91.7,-999.0,-999.0,698.0,-999,111.1,-999,-999,279.4,426.9,0.02,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99090,2022-08-01 16:00:00,966.0,10.85,-999.0,48.1,4.04,1.66,113.1,-999.0,-999.0,678.6,-999,106.8,-999,-999,281.1,426.6,0.03,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99091,2022-08-01 17:00:00,966.0,11.22,-999.0,50.2,4.33,2.29,132.1,11.3,1.1,610.7,-999,96.0,-999,-999,283.0,419.5,0.02,0.0,2.828,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99092,2022-08-01 18:00:00,967.0,10.57,-999.0,51.5,4.25,1.49,165.1,-999.0,-999.0,458.3,-999,73.1,-999,-999,282.7,404.9,0.06,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99093,2022-08-01 19:00:00,967.0,11.05,-999.0,52.5,4.47,1.61,145.0,-999.0,-999.0,470.8,-999,77.7,-999,-999,286.5,404.4,0.07,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99094,2022-08-01 20:00:00,968.0,10.52,-999.0,53.7,4.4,1.54,127.4,-999.0,-999.0,260.0,-999,43.3,-999,-999,286.2,383.9,0.1,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99095,2022-08-01 21:00:00,969.0,9.73,-999.0,56.4,4.39,0.73,140.3,-999.0,-999.0,166.4,-999,26.7,-999,-999,295.3,371.9,0.25,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99096,2022-08-01 22:00:00,969.0,8.93,-999.0,61.1,4.5,0.31,266.8,-999.0,-999.0,65.8,-999,9.7,-999,-999,316.3,362.4,0.53,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99097,2022-08-01 23:00:00,970.0,8.56,-999.0,62.9,4.51,0.41,152.9,0.0,0.0,24.9,-999,3.5,-999,-999,341.3,358.7,0.83,0.0,2.497,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99098,2022-08-02 00:00:00,970.0,7.98,-999.0,64.9,4.47,0.38,210.9,-999.0,-999.0,4.0,-999,0.4,-999,-999,341.7,352.8,0.86,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99099,2022-08-02 01:00:00,971.0,7.77,-999.0,67.2,4.56,0.57,193.3,-999.0,-999.0,0.5,-999,0.4,-999,-999,338.3,349.7,0.84,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99100,2022-08-02 02:00:00,971.0,7.24,-999.0,69.9,4.58,1.66,66.3,-999.0,-999.0,-0.9,-999,0.5,-999,-999,324.8,345.4,0.72,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99101,2022-08-02 03:00:00,971.0,7.47,-999.0,67.4,4.48,1.86,56.4,-999.0,-999.0,-0.6,-999,0.3,-999,-999,329.4,345.8,0.76,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99102,2022-08-02 04:00:00,972.0,7.14,-999.0,67.1,4.36,1.03,296.6,-999.0,-999.0,-0.7,-999,-0.1,-999,-999,331.9,345.0,0.8,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99103,2022-08-02 05:00:00,972.0,7.35,-999.0,68.0,4.48,1.41,77.6,3.4,0.7,1.2,-999,0.6,-999,-999,338.7,346.3,0.87,0.0,2.401,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99104,2022-08-02 06:00:00,973.0,7.38,-999.0,68.5,4.52,1.17,151.4,-999.0,-999.0,6.8,-999,1.5,-999,-999,340.5,347.9,0.89,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99105,2022-08-02 07:00:00,973.0,8.91,-999.0,65.8,4.82,3.15,58.5,-999.0,-999.0,25.1,-999,5.2,-999,-999,343.4,353.8,0.83,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99106,2022-08-02 08:00:00,973.0,8.44,-999.0,65.0,4.61,2.9,64.2,-999.0,-999.0,57.8,-999,8.5,-999,-999,337.1,355.8,0.79,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99107,2022-08-02 09:00:00,973.0,8.45,-999.0,62.6,4.44,2.91,48.4,-999.0,-999.0,103.3,-999,15.8,-999,-999,331.1,358.6,0.72,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99108,2022-08-02 10:00:00,973.0,8.16,-999.0,65.3,4.54,2.93,51.5,-999.0,-999.0,204.5,-999,32.7,-999,-999,323.1,366.8,0.65,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99109,2022-08-02 11:00:00,973.0,9.2,-999.0,60.5,4.52,3.51,40.7,39.9,7.4,353.4,-999,57.7,-999,-999,332.8,384.2,0.7,0.0,2.774,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99110,2022-08-02 12:00:00,973.0,8.83,-999.0,59.6,4.34,3.63,51.0,-999.0,-999.0,277.0,-999,42.9,-999,-999,339.8,378.3,0.8,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99111,2022-08-02 13:00:00,973.0,10.37,-999.0,53.3,4.3,2.94,51.0,-999.0,-999.0,535.0,-999,86.3,-999,-999,337.9,403.8,0.69,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99112,2022-08-02 14:00:00,973.0,10.1,-999.0,56.0,4.44,2.81,55.2,-999.0,-999.0,541.5,-999,84.1,-999,-999,331.1,408.6,0.63,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99113,2022-08-02 15:00:00,973.0,11.0,-999.0,54.9,4.62,2.69,92.3,-999.0,-999.0,754.7,-999,122.7,-999,-999,292.2,426.8,0.14,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99114,2022-08-02 16:00:00,973.0,10.93,-999.0,56.2,4.71,3.0,88.2,-999.0,-999.0,701.0,-999,113.7,-999,-999,285.6,421.2,0.07,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99115,2022-08-02 17:00:00,973.0,9.45,-999.0,60.9,4.62,2.66,119.3,20.0,4.2,355.4,-999,52.9,-999,-999,329.8,393.0,0.65,0.0,2.408,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99116,2022-08-02 18:00:00,973.0,9.26,-999.0,68.3,5.12,1.1,105.3,-999.0,-999.0,135.6,-999,19.3,-999,-999,347.1,376.0,0.85,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99117,2022-08-02 19:00:00,974.0,9.46,-999.0,74.8,5.68,1.47,92.1,-999.0,-999.0,139.6,-999,20.7,-999,-999,345.9,374.0,0.83,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99118,2022-08-02 20:00:00,974.0,9.86,-999.0,68.9,5.37,1.85,87.7,-999.0,-999.0,115.4,-999,17.4,-999,-999,343.8,370.8,0.78,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99119,2022-08-02 21:00:00,974.0,9.36,-999.0,67.1,5.06,2.45,106.1,-999.0,-999.0,89.3,-999,12.9,-999,-999,338.4,366.1,0.75,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99120,2022-08-02 22:00:00,974.0,8.62,-999.0,66.9,4.8,0.64,321.0,-999.0,-999.0,59.7,-999,8.9,-999,-999,332.7,362.4,0.73,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99121,2022-08-02 23:00:00,975.0,8.19,-999.0,69.1,4.81,0.67,43.8,0.0,0.0,20.4,-999,2.9,-999,-999,327.6,353.7,0.7,0.0,2.404,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99122,2022-08-03 00:00:00,975.0,7.82,-999.0,70.7,4.8,0.64,358.5,-999.0,-999.0,3.7,-999,0.8,-999,-999,329.7,348.6,0.74,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99123,2022-08-03 01:00:00,975.0,7.59,-999.0,73.2,4.88,0.52,60.2,-999.0,-999.0,0.0,-999,0.5,-999,-999,334.4,347.7,0.81,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99124,2022-08-03 02:00:00,975.0,7.38,-999.0,74.9,4.93,1.19,53.8,-999.0,-999.0,-0.6,-999,0.3,-999,-999,335.4,347.3,0.83,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99125,2022-08-03 03:00:00,974.0,7.4,-999.0,74.6,4.93,1.06,60.8,-999.0,-999.0,-0.8,-999,0.4,-999,-999,329.1,345.8,0.76,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99126,2022-08-03 04:00:00,974.0,6.59,-999.0,76.5,4.77,0.45,219.8,-999.0,-999.0,-0.7,-999,0.1,-999,-999,329.1,342.3,0.8,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99127,2022-08-03 05:00:00,974.0,6.53,-999.0,78.2,4.86,0.73,2.0,0.0,0.0,0.1,-999,0.6,-999,-999,314.5,339.4,0.65,0.0,2.379,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99128,2022-08-03 06:00:00,974.0,6.94,-999.0,73.0,4.67,1.13,358.5,-999.0,-999.0,12.3,-999,3.0,-999,-999,307.9,339.4,0.56,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99129,2022-08-03 07:00:00,973.0,7.34,-999.0,69.7,4.58,1.55,46.8,-999.0,-999.0,55.6,-999,10.9,-999,-999,294.5,344.6,0.39,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99130,2022-08-03 08:00:00,973.0,7.51,-999.0,65.9,4.38,2.02,64.0,-999.0,-999.0,119.5,-999,30.0,-999,-999,270.9,348.3,0.12,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99131,2022-08-03 09:00:00,972.0,8.61,-999.0,61.1,4.39,2.22,62.7,-999.0,-999.0,250.4,-999,56.1,-999,-999,274.2,365.2,0.09,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99132,2022-08-03 10:00:00,971.0,9.49,-999.0,57.3,4.37,2.42,29.1,-999.0,-999.0,328.2,-999,62.7,-999,-999,277.0,377.3,0.07,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99133,2022-08-03 11:00:00,970.0,9.61,-999.0,53.3,4.1,2.02,21.8,7.9,0.4,454.6,-999,82.1,-999,-999,276.2,389.4,0.05,0.0,2.835,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99134,2022-08-03 12:00:00,969.0,11.02,-999.0,45.3,3.84,2.58,70.5,-999.0,-999.0,543.5,-999,93.3,-999,-999,280.4,404.7,0.01,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99135,2022-08-03 13:00:00,968.0,10.77,-999.0,48.3,4.03,2.13,56.7,-999.0,-999.0,579.3,-999,96.3,-999,-999,280.8,411.7,0.03,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99136,2022-08-03 14:00:00,967.0,10.49,-999.0,49.8,4.08,3.85,80.8,-999.0,-999.0,647.3,-999,106.9,-999,-999,283.2,407.6,0.07,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99137,2022-08-03 15:00:00,965.0,10.54,-999.0,51.7,4.26,4.63,80.5,-999.0,-999.0,470.8,-999,75.5,-999,-999,301.1,399.0,0.27,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99138,2022-08-03 16:00:00,964.0,10.96,-999.0,48.5,4.12,7.41,75.8,-999.0,-999.0,538.5,-999,87.1,-999,-999,314.5,395.5,0.39,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99139,2022-08-03 17:00:00,962.0,10.69,-999.0,47.7,3.98,6.48,69.3,165.2,0.9,456.9,-999,73.3,-999,-999,302.4,391.4,0.27,0.0,2.419,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99140,2022-08-03 18:00:00,961.0,10.48,-999.0,46.5,3.83,1.64,60.6,-999.0,-999.0,388.1,-999,61.1,-999,-999,317.4,398.1,0.45,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99141,2022-08-03 19:00:00,960.0,10.25,-999.0,45.3,3.68,1.91,12.7,-999.0,-999.0,203.2,-999,29.8,-999,-999,326.1,381.8,0.56,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99142,2022-08-03 20:00:00,959.0,11.5,-999.0,43.0,3.8,2.66,318.4,-999.0,-999.0,97.4,-999,14.2,-999,-999,340.3,374.2,0.64,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99143,2022-08-03 21:00:00,959.0,10.41,-999.0,50.6,4.16,1.97,274.8,-999.0,-999.0,48.9,-999,6.4,-999,-999,348.0,366.8,0.79,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99144,2022-08-03 22:00:00,959.0,10.01,-999.0,70.1,5.61,2.65,297.8,-999.0,-999.0,34.4,-999,6.3,-999,-999,349.5,363.1,0.83,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99145,2022-08-03 23:00:00,959.0,8.46,-999.0,79.0,5.69,1.12,120.8,1.2,0.7,9.8,-999,3.2,-999,-999,349.0,355.4,0.92,0.0,2.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99146,2022-08-04 00:00:00,959.0,8.31,-999.0,80.4,5.73,1.64,278.2,-999.0,-999.0,0.8,-999,3.0,-999,-999,351.1,353.1,0.95,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99147,2022-08-04 01:00:00,959.0,8.84,-999.0,81.8,6.05,1.94,293.2,-999.0,-999.0,-0.5,-999,3.6,-999,-999,351.4,354.7,0.92,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99148,2022-08-04 02:00:00,959.0,9.53,-999.0,80.8,6.26,2.27,303.2,-999.0,-999.0,-0.6,-999,4.0,-999,-999,354.5,356.9,0.92,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99149,2022-08-04 03:00:00,958.0,9.62,-999.0,80.8,6.3,1.77,223.1,-999.0,-999.0,-1.1,-999,3.4,-999,-999,358.3,357.7,0.95,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99150,2022-08-04 04:00:00,958.0,9.44,-999.0,76.4,5.89,2.21,115.3,-999.0,-999.0,-1.1,-999,4.1,-999,-999,357.0,356.4,0.95,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99151,2022-08-04 05:00:00,958.0,9.14,-999.0,79.4,6.0,1.5,320.0,3.5,2.2,-0.9,-999,3.0,-999,-999,354.6,355.6,0.94,0.0,2.772,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99152,2022-08-04 06:00:00,958.0,8.89,-999.0,81.9,6.08,1.5,298.5,-999.0,-999.0,2.1,-999,3.5,-999,-999,353.9,354.9,0.95,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99153,2022-08-04 07:00:00,958.0,8.35,-999.0,80.0,5.73,1.82,220.8,-999.0,-999.0,6.5,-999,4.3,-999,-999,351.6,352.9,0.95,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99154,2022-08-04 08:00:00,958.0,7.19,-999.0,86.3,5.71,2.2,229.8,-999.0,-999.0,16.5,-999,4.4,-999,-999,348.2,349.4,0.98,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99155,2022-08-04 09:00:00,959.0,8.37,-999.0,83.2,5.96,1.62,216.0,-999.0,-999.0,54.1,-999,10.0,-999,-999,349.2,356.3,0.92,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99156,2022-08-04 10:00:00,959.0,9.16,-999.0,70.6,5.33,1.47,169.4,-999.0,-999.0,120.0,-999,20.1,-999,-999,343.6,362.4,0.82,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99157,2022-08-04 11:00:00,959.0,8.72,-999.0,64.2,4.71,1.61,173.8,4.8,1.1,252.1,-999,37.6,-999,-999,318.1,367.3,0.56,0.0,2.429,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99158,2022-08-04 12:00:00,960.0,8.72,-999.0,61.6,4.51,4.42,130.6,-999.0,-999.0,310.1,-999,47.7,-999,-999,311.9,366.2,0.5,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99159,2022-08-04 13:00:00,960.0,7.92,-999.0,64.0,4.44,4.26,140.9,-999.0,-999.0,238.3,-999,33.6,-999,-999,342.8,362.9,0.88,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99160,2022-08-04 14:00:00,961.0,7.55,-999.0,67.2,4.55,3.35,144.7,-999.0,-999.0,218.9,-999,31.7,-999,-999,341.9,361.7,0.89,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99161,2022-08-04 15:00:00,962.0,8.47,-999.0,69.6,5.0,3.81,173.0,-999.0,-999.0,271.4,-999,37.3,-999,-999,338.5,369.7,0.8,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99162,2022-08-04 16:00:00,963.0,7.07,-999.0,68.3,4.46,3.19,154.7,-999.0,-999.0,231.8,-999,32.5,-999,-999,338.4,364.0,0.88,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99163,2022-08-04 17:00:00,964.0,6.69,-999.0,77.0,4.89,4.15,157.5,59.5,23.5,124.6,-999,18.1,-999,-999,337.6,352.7,0.89,0.0,2.411,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99164,2022-08-04 18:00:00,965.0,5.97,-999.0,80.1,4.83,3.16,144.8,-999.0,-999.0,108.6,-999,15.9,-999,-999,330.2,348.8,0.85,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99165,2022-08-04 19:00:00,965.0,6.17,-999.0,73.0,4.47,3.7,127.7,-999.0,-999.0,105.4,-999,14.7,-999,-999,325.1,347.3,0.78,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99166,2022-08-04 20:00:00,965.0,6.39,-999.0,71.1,4.41,4.69,147.8,-999.0,-999.0,88.1,-999,12.2,-999,-999,326.8,347.2,0.79,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99167,2022-08-04 21:00:00,966.0,6.77,-999.0,68.4,4.36,6.28,156.6,-999.0,-999.0,73.7,-999,10.8,-999,-999,324.6,346.4,0.75,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99168,2022-08-04 22:00:00,966.0,7.28,-999.0,64.1,4.23,7.85,158.8,-999.0,-999.0,35.8,-999,5.1,-999,-999,309.1,345.6,0.55,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99169,2022-08-04 23:00:00,967.0,6.29,-999.0,67.7,4.17,5.23,140.2,77.4,8.0,19.4,-999,2.8,-999,-999,320.7,342.3,0.73,0.0,2.811,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99170,2022-08-05 00:00:00,968.0,6.45,-999.0,68.8,4.27,4.62,146.1,-999.0,-999.0,1.2,-999,0.7,-999,-999,324.7,342.1,0.77,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99171,2022-08-05 01:00:00,968.0,6.1,-999.0,72.2,4.38,3.6,141.1,-999.0,-999.0,-1.6,-999,0.3,-999,-999,326.3,340.5,0.8,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
