Datenum,Smoothed S,Smoothed U,Smoothed V
03-Apr-2020,204.019919364475,-196.343106107715,47.6606228057883
04-Apr-2020,204.669519747462,-197.265266349547,46.401249864658
05-Apr-2020,205.258525726311,-198.133841706404,45.1125742567113
06-Apr-2020,205.75892035565,-198.896768052305,43.8997967062406
07-Apr-2020,206.140521216225,-199.501018998434,42.8640623776712
08-Apr-2020,206.495074226293,-200.013959254854,42.1368269447436
09-Apr-2020,206.852749954362,-200.429022053574,41.8206369610996
10-Apr-2020,207.214976560963,-200.736521475286,41.9564424253232
11-Apr-2020,207.587317961282,-200.928511454671,42.5930130208243
12-Apr-2020,207.965775159866,-201.00306927936,43.733968684214
13-Apr-2020,208.349170301305,-200.960423163891,45.3856657395966
14-Apr-2020,208.70861820736,-200.805170192049,47.3575402005906
15-Apr-2020,209.031900415161,-200.557381672769,49.5350141487105
16-Apr-2020,209.29584990962,-200.235579318604,51.7826540642984
17-Apr-2020,209.498528072303,-199.860393340318,54.008860050267
18-Apr-2020,209.640833001937,-199.461592200662,56.0968814682311
19-Apr-2020,209.72514215777,-199.0703880982,57.9285507809432
20-Apr-2020,209.690709653641,-198.630454113487,59.5062929121797
21-Apr-2020,209.565502457603,-198.187179856873,60.770372674663
22-Apr-2020,209.376120321532,-197.783970301837,61.6624378073243
23-Apr-2020,209.147795781135,-197.462245784995,62.1255189753038
24-Apr-2020,208.904394155949,-197.26144200609,62.1040297699502
25-Apr-2020,208.668413549335,-197.219010028002,61.5437667088211
26-Apr-2020,208.220317128529,-197.089366449657,60.5418944618084
27-Apr-2020,207.712895204449,-196.993580032936,59.2290938921661
28-Apr-2020,207.285759606173,-197.038620228112,57.7382250484096
29-Apr-2020,207.06534368093,-197.31735717386,56.204327164316
30-Apr-2020,207.16490229411,-197.908561697251,54.7646186589239
01-May-2020,207.684511829257,-198.876905313754,53.5584971365333
02-May-2020,208.609282787581,-200.218479628774,52.4839081745652
03-May-2020,210.023468692107,-201.99872160426,51.6284854990565
04-May-2020,212.012259942641,-204.271589185525,51.1028240968283
05-May-2020,214.632072708458,-207.077066029409,50.9705239714942
06-May-2020,217.929277423417,-210.435305204586,51.3206087127041
07-May-2020,221.930558278811,-214.349643726298,52.2302479823731
08-May-2020,226.939151842019,-219.095841788103,53.8688044511008
09-May-2020,232.777055343125,-224.519436954425,56.1337736616068
10-May-2020,239.284893916034,-230.46860993627,58.9539547803404
11-May-2020,246.284368704428,-236.792929917284,62.2033760043869
12-May-2020,253.591690153393,-243.332871419029,65.7704519383887
13-May-2020,261.018634659349,-249.925804185885,69.5395077110486
14-May-2020,268.627044454876,-256.614363226423,73.5583269278347
15-May-2020,276.169239022798,-263.198189406005,77.6488257703447
16-May-2020,283.403362539531,-269.481972866899,81.6361030231248
17-May-2020,290.093383875087,-275.275453028285,85.348440073669
18-May-2020,296.009096593075,-280.393418586251,88.6173009124199
19-May-2020,300.926118950696,-284.655707513795,91.2773321327676
20-May-2020,304.856365582388,-288.107787023414,93.230733189769
21-May-2020,307.8613175971,-290.802400675697,94.5192134536739
22-May-2020,310.00964393462,-292.799627756797,95.1849714072011
23-May-2020,311.377201365571,-294.166883278429,95.2706946455374
24-May-2020,312.047034491414,-294.978917977872,94.8195598763383
25-May-2020,312.109375744446,-295.317818317966,93.8752329197275
26-May-2020,312.080237029268,-295.615626428249,92.801354752857
27-May-2020,312.002848608816,-295.886366229827,91.6913015864504
28-May-2020,311.9439610653,-296.165570537668,90.6490368869621
29-May-2020,311.993845300203,-296.510281060603,89.7891113765775
30-May-2020,312.266292534279,-296.999048401323,89.2366630332126
31-May-2020,312.898614307553,-297.731932056384,89.1274170905146
01-Jun-2020,313.617794650977,-298.454968885974,89.3043310199149
02-Jun-2020,314.346152599499,-299.097782419255,89.7336803995362
03-Jun-2020,315.020666055545,-299.603503879615,90.3863153915744
04-Jun-2020,315.592971789013,-299.928772184671,91.2376607422978
05-Jun-2020,316.029365437274,-300.043733946271,92.2677157820476
06-Jun-2020,316.310801505177,-299.932043470488,93.4610544252379
07-Jun-2020,315.081197227131,-298.336137197961,94.3208976703033
08-Jun-2020,313.374298195538,-296.296109327136,95.0322949380779
09-Jun-2020,311.484099055888,-294.134412544624,95.5488632682236
10-Jun-2020,309.421119482141,-291.87811378164,95.817576283516
11-Jun-2020,307.187638831583,-289.548058972419,95.7784812815959
12-Jun-2020,304.777696144824,-287.158873054213,95.3646992349682
13-Jun-2020,302.164388816102,-284.649712683333,94.6841685709306
14-Jun-2020,299.681698105702,-282.321866065244,93.8838696248978
15-Jun-2020,298.621339502353,-281.397916289557,93.3567414546357
16-Jun-2020,298.418547098026,-281.284956782363,93.1038587296569
17-Jun-2020,299.078189670753,-281.986846310279,93.1355451950156
18-Jun-2020,300.617587188591,-283.518629431848,93.4680656630072
19-Jun-2020,302.756108993624,-285.586663700767,94.0531118551864
20-Jun-2020,305.474690293171,-288.179025316933,94.8856684073678
21-Jun-2020,308.734544990199,-291.261640935294,95.9347005356104
22-Jun-2020,311.854564872431,-294.176749613683,97.0400614046298
23-Jun-2020,314.692938498424,-296.782784771789,98.1714765851413
24-Jun-2020,317.115916861161,-298.944579781023,99.3042667246602
25-Jun-2020,318.822448524864,-300.398404119652,100.30920304616
26-Jun-2020,319.588362924838,-300.945084777828,101.078373190824
27-Jun-2020,319.25668272335,-300.480358129083,101.427129659539
28-Jun-2020,317.335574908161,-298.500883890409,101.315740745649
29-Jun-2020,313.711949559906,-294.912306189422,100.677269284103
30-Jun-2020,308.26845708093,-289.615478902541,99.4457804319833
01-Jul-2020,302.644120850155,-284.228200794674,97.9790652471941
02-Jul-2020,296.626102560247,-278.560107243049,96.144142657012
03-Jul-2020,290.065924084044,-272.473631234498,93.8805768271402
04-Jul-2020,283.0110813345,-265.971716891996,91.3034884635089
05-Jul-2020,275.6625549064,-259.243792352333,88.4727771748442
06-Jul-2020,268.226950995631,-252.484157320086,85.4511864735903
07-Jul-2020,261.768794192793,-246.674218498795,82.6387467576589
08-Jul-2020,256.715060367931,-242.195910942292,80.2260245351582
09-Jul-2020,251.425411815822,-237.402103095918,77.9785153688908
10-Jul-2020,246.701856680858,-233.1474065426,75.8708813835545
11-Jul-2020,242.714622219044,-229.584143379341,73.985092690405
12-Jul-2020,239.624372088113,-226.855469214339,72.4001893212107
13-Jul-2020,237.557352045953,-225.115665854419,71.1058016038953
14-Jul-2020,236.19380274528,-224.042356249633,70.0402811002403
15-Jul-2020,234.776256645349,-222.912110113653,68.9949461987623
16-Jul-2020,233.990452065501,-222.329311268835,68.2907750185898
17-Jul-2020,233.723197468882,-222.182786938245,67.9048855294832
18-Jul-2020,233.854403057966,-222.355342454766,67.8108505201203
19-Jul-2020,234.164155991244,-222.663013244675,67.8633091802956
20-Jul-2020,234.485860426123,-222.9551775587,67.9881272134555
21-Jul-2020,234.525748875108,-222.862007328593,68.38412339264
22-Jul-2020,234.411727904189,-222.599035884664,68.7973706345517
23-Jul-2020,234.11103672977,-222.152076215908,69.175249531402
24-Jul-2020,233.585699827785,-221.5024113081,69.4623865715846
25-Jul-2020,233.351001322877,-221.184467597947,69.6850116432007
26-Jul-2020,232.981157341966,-220.770233559626,69.7664035338227
27-Jul-2020,232.148120891272,-219.862545248733,69.847304649636
28-Jul-2020,230.680956344318,-218.367465647498,69.6858692230257
29-Jul-2020,228.749337594349,-216.454237934983,69.3112754345127
30-Jul-2020,226.511052246373,-214.280538067478,68.7496521891494
31-Jul-2020,223.923554929191,-211.790414131914,68.0332253368548
01-Aug-2020,221.054527437175,-209.047282291444,67.1852447013026
02-Aug-2020,218.388890937445,-206.640908481802,66.0202687000997
03-Aug-2020,216.138851734827,-204.702134289424,64.7831851819062
04-Aug-2020,214.499248636929,-203.397129499451,63.5901988697941
05-Aug-2020,213.654941197879,-202.884334638533,62.5500444761534
06-Aug-2020,213.123948768035,-202.664689118433,61.6127494413873
07-Aug-2020,213.587796066863,-203.330935919515,61.1319547707116
08-Aug-2020,215.40275387033,-205.171191100188,61.3585731163222
09-Aug-2020,218.157998222897,-207.825087048455,62.1008887586057
10-Aug-2020,221.74336522347,-211.184877512279,63.3288251884187
11-Aug-2020,226.03841465778,-215.133205846819,65.0093981710208
12-Aug-2020,231.264045636951,-219.860724168233,67.2319641342407
13-Aug-2020,237.095813682858,-225.06514070497,69.8923764070145
14-Aug-2020,243.302423867727,-230.58384118347,72.7556050152288
15-Aug-2020,249.685140265525,-236.252286291785,75.7075163952495
16-Aug-2020,255.970459252939,-241.826365570284,78.6296723704399
17-Aug-2020,261.89931529037,-247.07590648378,81.4070048448232
18-Aug-2020,266.802214752238,-251.336073312716,83.9353116390919
19-Aug-2020,270.208409314372,-254.166657715954,86.0620585641084
20-Aug-2020,272.039012294095,-255.576389187521,87.5155280957568
21-Aug-2020,272.623142840442,-255.868506465304,88.4126798911538
22-Aug-2020,271.920533259244,-255.021367499022,88.6980467849141
23-Aug-2020,269.915792729029,-253.036962280728,88.3237765224054
24-Aug-2020,266.667716385604,-250.006288386744,87.2338758932244
25-Aug-2020,262.184940673966,-245.944490915375,85.4039429163442
26-Aug-2020,256.679869801224,-240.998258639662,82.9896057722572
27-Aug-2020,250.113721079226,-235.063960903624,80.2115583280287
28-Aug-2020,242.780792323549,-228.398043898319,77.1873779799769
29-Aug-2020,234.927061857391,-221.216501254792,74.0423382892453
30-Aug-2020,227.476182936165,-214.374826572447,71.0957181015844
31-Aug-2020,219.90401828054,-207.384974887948,68.1926124956029
01-Sep-2020,212.297582832602,-200.325974672144,65.3762219833291
02-Sep-2020,204.853560074702,-193.368183256252,62.7309135996964
03-Sep-2020,197.841410743249,-186.767762807329,60.3288118488582
04-Sep-2020,191.539857142017,-180.788383320319,58.2482246990151
05-Sep-2020,185.454587656002,-174.962735721296,56.3863519895976
06-Sep-2020,179.734443299304,-169.452056282384,54.733335212855
07-Sep-2020,174.380151884747,-164.323322345191,53.0663476711162
08-Sep-2020,169.507953194843,-159.703466383433,51.3910494562358
09-Sep-2020,165.158852938468,-155.628582749921,49.7388532061585
